id,score,year,name
201402,0.000497093,2011,Sesil Karatantcheva
202448,0.000348837,2011,Zoe Gwen Scandalis
202447,0.000348837,2011,Alexandra Mueller
202444,0.000348837,2011,Kamilla Farhad
202445,0.000348837,2011,Valeria Solovieva
202440,0.000348837,2011,Paula Ormaechea
202441,0.000348837,2011,Nina Khrisanova
202844,0.000348837,2011,Yui Lynn Miao
201689,0.000348837,2011,Magali De Lattre
202439,0.000348837,2011,Silvia Albano
202433,0.000348837,2011,Anna Giulia Remondina
202432,0.000348837,2011,Hilda Melander
201682,0.000348837,2011,Nudnida Luangnam
202437,0.000348837,2011,Anastasia Grymalska
202436,0.000348837,2011,Reka Luca Jani
202435,0.000348837,2011,Vanda Lukacs
201438,0.000348837,2011,Ekaterina Bychkova
204338,0.000348837,2011,Nazari Urbina
212184,0.000348837,2011,Jenneta Halliyeva
210173,0.000348837,2011,Ushna Suhail
210174,0.000348837,2011,Sarah Mahboob Khan
212176,0.000348837,2011,Andrea Brenes
201542,0.000348837,2011,Olivia Rogowska
201540,0.000348837,2011,Kristina Mladenovic
205600,0.000348837,2011,Anna Movsisyan
200060,0.000348837,2011,Tathiana Garbin
204426,0.000348837,2011,Anett Kontaveit
201649,0.000348837,2011,Lenka Jurikova
201640,0.000348837,2011,Maria Teresa Torro Flor
201642,0.000348837,2011,Fatima El Allami
203388,0.000348837,2011,Poojashree Venkatesha
202493,0.000348837,2011,Ekaterine Gorgodze
202431,0.000348837,2011,Tetyana Arefyeva
202430,0.000348837,2011,Alize Lim
205010,0.000348837,2011,Magy Aziz
202403,0.000348837,2011,Leticia Costas
206063,0.000348837,2011,Caroline Rohde Moe
202818,0.000348837,2011,Samia Medjahdi
201368,0.000348837,2011,Karolina Sprem
211816,0.000348837,2011,Alina Soltanici
203310,0.000348837,2011,Ofelya Poghosyan
201502,0.000348837,2011,Tatjana Malek
201469,0.000348837,2011,Melanie South
202501,0.000348837,2011,Hyun Hui Hong
201603,0.000348837,2011,Shelby Rogers
201602,0.000348837,2011,Beatrice Capra
201608,0.000348837,2011,Sheng Nan Sun
201509,0.000348837,2011,Ashley Weinhold
210580,0.000348837,2011,Alejandra Alvarez
203453,0.000348837,2011,Aranza Salut
202455,0.000348837,2011,Yue Yue Hu
202451,0.000348837,2011,Nicole Rottmann
202453,0.000348837,2011,Saisai Zheng
201530,0.000348837,2011,Gail Brodsky
210448,0.000348837,2011,Lina Lileikite
203352,0.000348837,2011,Jasmina Kajtazovic
201429,0.000348837,2011,Rika Fujiwara
202359,0.000348837,2011,Chin Wei Chan
206329,0.000348837,2011,Montserrat Gonzalez
202273,0.000348837,2011,Liga Dekmeijere
206213,0.000348837,2011,Amy Bowtell
201815,0.000348837,2011,Petra Rampre
205700,0.000348837,2011,Emma Flood
201694,0.000348837,2011,Silvia Njiric
202556,0.000348837,2011,Ana Jovanovic
200770,0.000348837,2011,Stephanie Cohen Aloro
201678,0.000348837,2011,Sacha Jones
201676,0.000348837,2011,Ye Ra Lee
202302,0.000348837,2011,Maria Fernanda Alves
201583,0.000348837,2011,Yana Buchina
201589,0.000348837,2011,Sharon Fichman
202786,0.000348837,2011,Aurelija Miseviciute
206177,0.000348837,2011,Joana Eidukonyte
202415,0.000348837,2011,Ximena Hermoso
202414,0.000348837,2011,Catherine Harrison
202419,0.000348837,2011,Barbara Luz
202607,0.000348837,2011,Yi Chen
209573,0.000348837,2011,Fatima Zorah Bouabdallah
202425,0.000348837,2011,Samantha Murray
201343,0.000348837,2011,Maret Ani
201510,0.000348837,2011,Julie Ditty
206103,0.000348837,2011,Ashvarya Shrivastava
201632,0.000348837,2011,Ryoko Fuda
212274,0.000348837,2011,Emilia Tenizbaeva
212275,0.000348837,2011,Alena Panfilova
212276,0.000348837,2011,Clare Fong
212277,0.000348837,2011,Amangul Mollayeva
212278,0.000348837,2011,Sarah Al Balushi
212279,0.000348837,2011,Maliha Al Awaidy
211267,0.000348837,2011,Daniela Ciobanu
201334,0.000348837,2011,Zuzana Ondraskova
201702,0.000348837,2011,Malou Ejdesgaard
201703,0.000348837,2011,Yi Fan Xu
201706,0.000348837,2011,Eirini Georgatou
203365,0.000348837,2011,Mailen Auroux
201411,0.000348837,2011,Aiko Nakamura
201571,0.000348837,2011,Masa Zec Peskiric
201383,0.000348837,2011,Marie Eve Pelletier
202348,0.000348837,2011,Lina Stanciute
201388,0.000348837,2011,Sophie Ferguson
212281,0.000348837,2011,Monica Matias
210159,0.000348837,2011,Anna Christine Patrimonio
212285,0.000348837,2011,Mariella Calderon
212284,0.000348837,2011,Dania Navarro
212287,0.000348837,2011,Trevine Sellier
212286,0.000348837,2011,Gabriela Gonzalez
205789,0.000348837,2011,Na Ri Kim
202644,0.000348837,2011,Ting Fei Juan
201563,0.000348837,2011,Darya Kustova
212232,0.000348837,2011,Carlista Mohammed
202687,0.000348837,2011,Ran Tian
201662,0.000348837,2011,Karolina Pliskova
200765,0.000348837,2011,Katalin Marosi
201668,0.000348837,2011,Alexandra Panova
210886,0.000348837,2011,Mayar Sherif
202545,0.000348837,2011,Irina Kuzmina
202428,0.000348837,2011,Kiki Bertens
202429,0.000348837,2011,Camila Giorgi
202424,0.000348837,2011,Conny Perrin
201693,0.000348837,2011,Timea Babos
202426,0.000348837,2011,Julia Boserup
202422,0.000348837,2011,Shuko Aoyama
201695,0.000348837,2011,Anna Brazhnikova
201522,0.000348837,2011,Jelena Pandzic
211069,0.000348837,2011,Zhamilia Duisheeva
201445,0.000348837,2011,Viktoria Kutuzova
210163,0.000348837,2011,Cecilia Mercier
212283,0.000348837,2011,Ximena Mino
209794,0.000348837,2011,Leticia Demichelli
201620,0.000348837,2011,Monica Puig
212268,0.000348837,2011,Camila Quesada
212260,0.000348837,2011,Rosaline Zafir Chavez Tello
201498,0.000348837,2011,Karin Knapp
201491,0.000348837,2011,Olivia Sanchez
201659,0.000348837,2011,Melanie Klaffner
201655,0.000348837,2011,Anna Floris
201652,0.000348837,2011,Ksenia Palkina
201653,0.000348837,2011,Ellen Allgurin
206286,0.000348837,2011,Nune Khachatryan
201616,0.000348837,2011,Lauren Davis
202427,0.000348837,2011,Johanna Konta
201396,0.000348837,2011,Katie Obrien
202471,0.000348837,2011,Karen Barbat
201394,0.000348837,2011,Anna Lena Groenefeld
201399,0.000348837,2011,Emily Webley Smith
202420,0.000348837,2011,An Sophie Mestach
208067,0.000348837,2011,Assia Halo
202394,0.000348837,2011,Camila Silva
202393,0.000348837,2011,Andrea Koch Benvenuto
202399,0.000348837,2011,Margit Ruutel
212045,0.000348837,2011,Sinead Lohan
201475,0.000348837,2011,Ahsha Rolle
201579,0.000348837,2011,Yurika Sema
201578,0.000348837,2011,Kai Chen Chang
201575,0.000348837,2011,Hilary Barte
210130,0.000348837,2011,Maria Paula Deheza
210132,0.000348837,2011,Maria Ines Deheza
206086,0.000348837,2011,Mai El Kamash
201617,0.000348837,2011,Ana Vrljic
212252,0.000348837,2011,Lee Anne Lingo
206900,0.000348837,2011,Daysi Espinal
201355,0.008555178,2010,Flavia Pennetta
201458,0.008468556,2010,Victoria Azarenka
201424,0.008349312,2010,Shahar Peer
201496,0.008284768,2010,Caroline Wozniacki
201325,0.008232955,2010,Samantha Stosur
201329,0.008182124,2010,Vera Zvonareva
201506,0.008158456,2010,Sara Errani
201212,0.007909004,2010,Francesca Schiavone
201373,0.007670186,2010,Maria Kirilenko
201347,0.007644027,2010,Jelena Jankovic
200617,0.007575299,2010,Kimiko Date Krumm
201419,0.007514575,2010,Na Li
201495,0.007242575,2010,Dominika Cibulkova
201504,0.007172776,2010,Julia Goerges
201567,0.007144105,2010,Alexandra Dulgheru
201431,0.007064721,2010,Aravane Rezai
201518,0.006995863,2010,Yanina Wickmayer
201345,0.006926379,2010,Maria Sharapova
201492,0.006869247,2010,Andrea Petkovic
201499,0.006850664,2010,Anastasia Pavlyuchenkova
200108,0.00684091,2010,Elena Dementieva
200069,0.006767771,2010,Nadia Petrova
201294,0.006760607,2010,Marion Bartoli
200748,0.006751482,2010,Venus Williams
200079,0.006749221,2010,Kim Clijsters
201466,0.00650598,2010,Kaia Kanepi
201474,0.006502331,2010,Agnieszka Radwanska
201515,0.006449466,2010,Alisa Kleybanova
201421,0.006323227,2010,Ana Ivanovic
201290,0.006085031,2010,Daniela Hantuchova
201545,0.006018644,2010,Anastasija Sevastova
200067,0.005760273,2010,Patty Schnyder
200003,0.005670546,2010,Justine Henin
201528,0.005607236,2010,Melanie Oudin
201555,0.005424646,2010,Polona Hercog
201497,0.005403664,2010,Agnes Szavay
201455,0.005290361,2010,Elena Vesnina
201311,0.005282326,2010,Roberta Vinci
201425,0.005246375,2010,Lucie Safarova
201468,0.005151198,2010,Yaroslava Shvedova
201493,0.005020614,2010,Angelique Kerber
200033,0.004829213,2010,Serena Williams
201320,0.004817775,2010,Svetlana Kuznetsova
201386,0.004677572,2010,Jie Zheng
201485,0.00456729,2010,Alla Kudryavtseva
201454,0.004520178,2010,Akgul Amanmuradova
200009,0.004473983,2010,Tamarine Tanasugarn
201371,0.004420877,2010,Vera Dushevina
201344,0.004294586,2010,Klara Koukalova
201457,0.004288435,2010,Jarmila Gajdosova
201304,0.004189754,2010,Elena Baltacha
201520,0.004179882,2010,Petra Kvitova
201287,0.004174899,2010,Maria Jose Martinez Sanchez
201286,0.004161967,2010,Anabel Medina Garrigues
201521,0.004152069,2010,Carla Suarez Navarro
201416,0.004146206,2010,Alona Bondarenko
201446,0.004047577,2010,Sybille Bammer
201387,0.004009045,2010,Sofia Arvidsson
201490,0.003981281,2010,Timea Bacsinszky
201331,0.003948521,2010,Iveta Benesova
201363,0.003930489,2010,Gisela Dulko
201450,0.003884758,2010,Tsvetana Pironkova
201370,0.003837198,2010,Anastasia Rodionova
201367,0.003804057,2010,Arantxa Parra Santonja
201486,0.003764792,2010,Aleksandra Wozniak
201427,0.003748343,2010,Alize Cornet
201366,0.003744772,2010,Barbora Zahlavova Strycova
201596,0.003640258,2010,Johanna Larsson
201578,0.003351572,2010,Kai Chen Chang
201503,0.003341532,2010,Ayumi Morita
201365,0.003315015,2010,Edina Gallovits Hall
201397,0.003310186,2010,Shuai Peng
201465,0.003309989,2010,Kirsten Flipkens
201303,0.003281733,2010,Anne Keothavong
201318,0.003073285,2010,Bethanie Mattek Sands
200754,0.003018636,2010,Jill Craybas
203290,0.003015089,2010,Piia Suomalainen
201462,0.003008415,2010,Alberta Brianti
201505,0.002868403,2010,Ekaterina Makarova
201447,0.002852807,2010,Vania King
201336,0.002823599,2010,Dinara Safina
201403,0.002810066,2010,Anna Chakvetadze
201539,0.002796357,2010,Christina Mchale
201501,0.002744364,2010,Olga Govortsova
201517,0.002703495,2010,Magdalena Rybarikova
201402,0.002703188,2010,Sesil Karatantcheva
201514,0.002692614,2010,Sorana Cirstea
200011,0.002683384,2010,Katarina Srebotnik
201531,0.002671656,2010,Mariana Duque Marino
206039,0.002567143,2010,Marie Elise Casares
201484,0.002418852,2010,Sandra Zahlavova
212268,0.002378738,2010,Camila Quesada
206240,0.002337778,2010,Patricia Ku Flores
201470,0.002330441,2010,Kristina Barrois
202277,0.002240485,2010,Mariana Correa
201086,0.002164006,2010,Greta Arn
200709,0.002075029,2010,Rosana De Los Rios
201481,0.002074517,2010,Tamira Paszek
201594,0.002045739,2010,Simona Halep
201368,0.002040772,2010,Karolina Sprem
200060,0.002040354,2010,Tathiana Garbin
201426,0.001988497,2010,Pauline Parmentier
201420,0.00196939,2010,Sania Mirza
200124,0.001952881,2010,Anne Kremer
210920,0.001910642,2010,Kerrie Cartwright
200043,0.001894711,2010,Virginie Razzano
201527,0.001853285,2010,Stefanie Voegele
201605,0.001851912,2010,Mandy Minella
201512,0.001825238,2010,Monica Niculescu
201435,0.001819721,2010,Kateryna Bondarenko
201678,0.001802598,2010,Sacha Jones
201549,0.001793052,2010,Petra Martic
201502,0.001790331,2010,Tatjana Malek
200008,0.001790045,2010,Alicia Molik
201587,0.001770578,2010,Bojana Jovanovski
201541,0.001725222,2010,Chanelle Scheepers
201339,0.001721751,2010,Renata Voracova
201440,0.001721708,2010,Laura Pous Tio
201472,0.001710528,2010,Romina Oprandi
202700,0.00166929,2010,Simone Pratt
201423,0.001596837,2010,Yvonne Meusburger
201291,0.001538871,2010,Nuria Llagostera Vives
212252,0.001534502,2010,Lee Anne Lingo
201584,0.00153232,2010,Ksenia Pervak
208531,0.001531037,2010,Kirsten Andrea Weedon
201394,0.001523393,2010,Anna Lena Groenefeld
201535,0.001519857,2010,Coco Vandeweghe
201683,0.001503484,2010,Bianca Botto
200002,0.001475609,2010,Mirjana Lucic
201556,0.001452353,2010,Lucie Hradecka
201588,0.001381713,2010,Anna Tatishvili
206900,0.001375927,2010,Daysi Espinal
201489,0.001374853,2010,Mariya Koryttseva
201305,0.001360691,2010,Eleni Daniilidou
201551,0.001359335,2010,Arantxa Rus
201442,0.001358596,2010,Yung Jan Chan
201572,0.001334085,2010,Regina Kulikova
201589,0.001331945,2010,Sharon Fichman
201516,0.001329163,2010,Evgeniya Rodina
202339,0.001326371,2010,Ayu Fani Damayanti
201546,0.001320857,2010,Anna Lapushchenkova
201478,0.001305694,2010,Varvara Lepchenko
201641,0.001272354,2010,Nadia Lalami
201664,0.001272354,2010,Pemra Ozgen
201308,0.001271159,2010,Maria Elena Camerin
201513,0.001264912,2010,Sabine Lisicki
201494,0.001254294,2010,Raluca Olaru
201680,0.001249088,2010,Anna Gerasimou
201537,0.001190433,2010,Patricia Mayr Achleitner
201590,0.00117841,2010,Alison Riske
201642,0.001176703,2010,Fatima El Allami
201293,0.001174512,2010,Catalina Castano
202611,0.001163002,2010,Oksana Kalashnikova
209776,0.001163002,2010,Marina Novak
201511,0.001161219,2010,Ekaterina Ivanova
201675,0.001131068,2010,So Jung Kim
201443,0.001096499,2010,Alexa Glatch
201547,0.001042039,2010,Michelle Larcher De Brito
201533,0.001033186,2010,Shuai Zhang
201412,0.001022496,2010,Anastasia Yakimova
201348,0.001016356,2010,Casey Dellacqua
201452,0.001010572,2010,Lourdes Dominguez Lino
201456,0.0010102,2010,Olga Savchuk
202393,0.000985401,2010,Andrea Koch Benvenuto
201532,0.000961297,2010,Anastasia Pivovarova
201686,0.000953867,2010,Alejandra Granillo
205700,0.000938869,2010,Emma Flood
206038,0.000938869,2010,Mariana Demichelli Vergara
212269,0.000938869,2010,Isabella Escobar
202626,0.000938869,2010,Stephanie Vogt
201349,0.000934717,2010,Melinda Czink
201334,0.000921483,2010,Zuzana Ondraskova
201526,0.000908327,2010,Julie Coin
201599,0.000896603,2010,Andrea Hlavackova
201563,0.00086668,2010,Darya Kustova
201652,0.000866484,2010,Ksenia Palkina
201585,0.000854842,2010,Sloane Stephens
201523,0.00084362,2010,Marina Erakovic
202467,0.000836855,2010,Elitsa Kostova
202874,0.000832485,2010,Chayenne Ewijk
201632,0.000828251,2010,Ryoko Fuda
200068,0.000827706,2010,Lilia Osterloh
200770,0.000827706,2010,Stephanie Cohen Aloro
201576,0.00082248,2010,Valerie Tetreault
201396,0.000815312,2010,Katie Obrien
201606,0.000810829,2010,Rebecca Marino
201375,0.000799524,2010,Shenay Perry
201438,0.000795255,2010,Ekaterina Bychkova
201602,0.000758414,2010,Beatrice Capra
201592,0.00074811,2010,Beatriz Garcia Vidagany
204275,0.000741104,2010,Zi Jun Yang
201688,0.000725464,2010,Claire De Gubernatis
201610,0.00071765,2010,Zarina Diyas
201617,0.00071557,2010,Ana Vrljic
201491,0.000704761,2010,Olivia Sanchez
205600,0.000675182,2010,Anna Movsisyan
201548,0.000675182,2010,Ajla Tomljanovic
203388,0.000675182,2010,Poojashree Venkatesha
202436,0.000675182,2010,Reka Luca Jani
210740,0.000675182,2010,Stefanie Tan
204327,0.000675182,2010,Mai Grage
202415,0.000675182,2010,Ximena Hermoso
202581,0.000675182,2010,Chanel Simmonds
201706,0.000675182,2010,Eirini Georgatou
201667,0.000675182,2010,Ling Zhang
205615,0.000675182,2010,Julia Moriarty
208067,0.000675182,2010,Assia Halo
212220,0.000675182,2010,Caitlin Gordon
201317,0.000651916,2010,Aniko Kapros
201459,0.0006298,2010,Zi Yan
201414,0.0006298,2010,Michaella Krajicek
201598,0.000625458,2010,Noppawan Lertcheewakarn
201508,0.000620556,2010,Petra Cetkovska
201597,0.000617287,2010,Kurumi Nara
201615,0.000617287,2010,Lesia Tsurenko
202635,0.000603989,2010,Jin A Lee
201668,0.000603989,2010,Alexandra Panova
200120,0.000602383,2010,Jelena Dokic
201580,0.000602366,2010,Xinyun Han
201525,0.000589509,2010,Eva Hrdinova
201388,0.00058702,2010,Sophie Ferguson
209534,0.000585995,2010,Isaura Enrique Aguilar
202349,0.000585995,2010,Rushmi Chakravarthi
201638,0.000582691,2010,Estrella Cabeza Candela
201670,0.000578193,2010,Amra Sadikovic
201607,0.000564968,2010,Sally Peers
202302,0.000564968,2010,Maria Fernanda Alves
201586,0.000564968,2010,Heather Watson
201540,0.000561875,2010,Kristina Mladenovic
201573,0.000561875,2010,Laura Robson
201691,0.000555186,2010,Dia Evtimova
201571,0.000555166,2010,Masa Zec Peskiric
201557,0.000545044,2010,Corinna Dentoni
201477,0.000544403,2010,Stephanie Dubois
201410,0.000543908,2010,Monique Adamczak
201411,0.000536094,2010,Aiko Nakamura
201524,0.000535575,2010,Urszula Radwanska
201685,0.000533023,2010,Kristina Antoniychuk
206174,0.000531353,2010,Cecilia Costa Melgar
202705,0.000525038,2010,Veronica Cepede Royg
212159,0.000520073,2010,Laura Viquez
202646,0.000520073,2010,Ana Clara Duarte
203570,0.000520073,2010,Bermet Duvanaeva
203509,0.000364964,2010,Diana Marcinkevica
202440,0.000364964,2010,Paula Ormaechea
201689,0.000364964,2010,Magali De Lattre
203431,0.000364964,2010,Keren Shlomo
201681,0.000364964,2010,Suchanun Viratprasert
210451,0.000364964,2010,Olga Terteac
201684,0.000364964,2010,Paula Zabala
201687,0.000364964,2010,Lina Bennani
205892,0.000364964,2010,Giuliana Olmos
208810,0.000364964,2010,Michelle Pang
201437,0.000364964,2010,Ivana Lisjak
201542,0.000364964,2010,Olivia Rogowska
209331,0.000364964,2010,Julia Helbet
212213,0.000364964,2010,Jacklyn Lambert
201361,0.000364964,2010,Julia Schruff
203469,0.000364964,2010,Albina Khabibulina
204307,0.000364964,2010,Neesha Thirumalaichelvam
204304,0.000364964,2010,Jawairiah Noordin
201488,0.000364964,2010,Jorgelina Cravero
201483,0.000364964,2010,Madison Brengle
201482,0.000364964,2010,Andreja Klepac
201648,0.000364964,2010,Naomi Broady
201646,0.000364964,2010,Maria Joao Koehler
201315,0.000364964,2010,Ashley Harkleroad
202498,0.000364964,2010,Julia Glushko
201682,0.000364964,2010,Nudnida Luangnam
205010,0.000364964,2010,Magy Aziz
206060,0.000364964,2010,Ani Amiraghyan
201369,0.000364964,2010,Carly Gullickson
210958,0.000364964,2010,Alexandra Perper
202365,0.000364964,2010,Lavinia Tananta
202364,0.000364964,2010,Sandy Gumulya
202389,0.000364964,2010,Sandra Martinovic
204840,0.000364964,2010,Liudmila Nikoyan
201469,0.000364964,2010,Melanie South
201601,0.000364964,2010,Chelsey Gullickson
201600,0.000364964,2010,Jamie Hampton
201603,0.000364964,2010,Shelby Rogers
201604,0.000364964,2010,Irina Falconi
201609,0.000364964,2010,Yi Miao Zhou
201608,0.000364964,2010,Sheng Nan Sun
203453,0.000364964,2010,Aranza Salut
207947,0.000364964,2010,Yamile Fors Guerra
201613,0.000364964,2010,Arina Rodionova
206389,0.000364964,2010,Domenica Gonzalez
201428,0.000364964,2010,Mathilde Johansson
202073,0.000364964,2010,Chin Bee Khoo
201554,0.000364964,2010,Vitalia Diatchenko
201553,0.000364964,2010,Lenka Wienerova
201552,0.000364964,2010,Mallory Cecil
206213,0.000364964,2010,Amy Bowtell
205908,0.000364964,2010,Menna El Nagdy
205909,0.000364964,2010,Ola Abou Zekry
202462,0.000364964,2010,Karen Castiblanco
200773,0.000364964,2010,Stephanie Foretz Gacon
201679,0.000364964,2010,Varatchaya Wongteanchai
209984,0.000364964,2010,Kim Sadi
201672,0.000364964,2010,Nigina Abduraimova
201674,0.000364964,2010,Sabina Sharipova
201582,0.000364964,2010,Jing Jing Lu
202545,0.000364964,2010,Irina Kuzmina
202410,0.000364964,2010,Sofia Shapatava
201709,0.000364964,2010,Yulia Putintseva
209573,0.000364964,2010,Fatima Zorah Bouabdallah
201696,0.000364964,2010,Laura Siegemund
201700,0.000364964,2010,Nikola Hofmanova
201694,0.000364964,2010,Silvia Njiric
201702,0.000364964,2010,Malou Ejdesgaard
209712,0.000364964,2010,Elaine Genovese
201451,0.000364964,2010,Kathrin Woerle
212158,0.000364964,2010,Yeniseik Gomez
201209,0.000364964,2010,Selima Sfar
201633,0.000364964,2010,Tomoko Yonemura
209192,0.000364964,2010,Misleydis Diaz Gonzalez
212270,0.000364964,2010,Niamh Coveney
212271,0.000364964,2010,Maria Moya
212272,0.000364964,2010,Breana Stampfli
212273,0.000364964,2010,Paloma Castillo
204323,0.000364964,2010,Zsofia Susanyi
202589,0.000364964,2010,Christi Potgieter
204329,0.000364964,2010,Kimberley Cassar
204970,0.000364964,2010,Karina Ildor Jacobsgaard
201708,0.000364964,2010,Natalie Grandin
202900,0.000364964,2010,Maria Fernanda Alvarez Teran
201701,0.000364964,2010,Basak Eraydin
201703,0.000364964,2010,Yi Fan Xu
201704,0.000364964,2010,Nadejda Guskova
201705,0.000364964,2010,Alina Abdurakhimova
201707,0.000364964,2010,Sachie Ishizu
210271,0.000364964,2010,Anita Husaric
201417,0.000364964,2010,Marta Domachowska
201385,0.000364964,2010,Yuliana Fedak
201380,0.000364964,2010,Claudine Schaul
201389,0.000364964,2010,Zuzana Kucova
210159,0.000364964,2010,Anna Christine Patrimonio
212115,0.000364964,2010,Tara Lambert
205789,0.000364964,2010,Na Ri Kim
201561,0.000364964,2010,Claire Feuerstein
201564,0.000364964,2010,Lenka Tvaroskova
201565,0.000364964,2010,Katarzyna Piter
201568,0.000364964,2010,Kristina Kucova
205918,0.000364964,2010,Ulrikke Eikeri
212230,0.000364964,2010,Olivia Bennett
201666,0.000364964,2010,Cagla Buyukakcay
201663,0.000364964,2010,Ekaterina Dzehalevich
201662,0.000364964,2010,Karolina Pliskova
200764,0.000364964,2010,Elena Bovina
208277,0.000364964,2010,Lumay Diaz Hernandez
201591,0.000364964,2010,Margalita Chakhnashvili
201593,0.000364964,2010,Irina Camelia Begu
201595,0.000364964,2010,Misaki Doi
201698,0.000364964,2010,Liana Gabriela Ungur
201699,0.000364964,2010,Martina Caregaro
201692,0.000364964,2010,Michaela Pochabova
201693,0.000364964,2010,Timea Babos
201690,0.000364964,2010,Nina Bratchikova
201343,0.000364964,2010,Maret Ani
201697,0.000364964,2010,Kristyna Pliskova
202930,0.000364964,2010,Jessica Roland Rosario
201695,0.000364964,2010,Anna Brazhnikova
202619,0.000364964,2010,Ema Burgic
203235,0.000364964,2010,Po Kuen Lam
201284,0.000364964,2010,Tatiana Poutchek
201281,0.000364964,2010,Laura Granville
204271,0.000364964,2010,Biljana Pawlowa Dimitrova
201448,0.000364964,2010,Galina Voskoboeva
201445,0.000364964,2010,Viktoria Kutuzova
201444,0.000364964,2010,Su Wei Hsieh
201441,0.000364964,2010,Emma Laine
204290,0.000364964,2010,Min Hwa Yu
201621,0.000364964,2010,Mona Barthel
201620,0.000364964,2010,Monica Puig
212267,0.000364964,2010,Maria Clara Bernardez
212266,0.000364964,2010,Khee Yen Wee
212265,0.000364964,2010,Kett Sadi
212264,0.000364964,2010,Diala Jamaleddine
212263,0.000364964,2010,Si Ying Julienne Keong
212262,0.000364964,2010,Dayna Grazette
212260,0.000364964,2010,Rosaline Zafir Chavez Tello
201659,0.000364964,2010,Melanie Klaffner
201306,0.000364964,2010,Marie Gaiane Mikaelian
201655,0.000364964,2010,Anna Floris
201653,0.000364964,2010,Ellen Allgurin
210303,0.000364964,2010,Kathinka Von Deichmann
202897,0.000364964,2010,Sarah Moundir
201087,0.000364964,2010,Mashona Washington
201400,0.000364964,2010,Nicole Vaidisova
201562,0.000364964,2010,Silvia Soler Espinosa
201390,0.000364964,2010,Mervana Jugic Salkic
202622,0.000364964,2010,Lyudmyla Kichenok
202394,0.000364964,2010,Camila Silva
202395,0.000364964,2010,Maria Irigoyen
202390,0.000364964,2010,Ellen Barry
201476,0.000364964,2010,Lauren Albanese
201579,0.000364964,2010,Yurika Sema
201577,0.000364964,2010,Heidi El Tabakh
201575,0.000364964,2010,Hilary Barte
201574,0.000364964,2010,Neuza Silva
201570,0.000364964,2010,Vesna Dolonc
200118,0.000364964,2010,Virginia Ruano Pascual
211246,0.000364964,2010,Daniela Schippers
210130,0.000364964,2010,Maria Paula Deheza
201612,0.000364964,2010,Junri Namigata
201611,0.000364964,2010,Daria Gavrilova
201510,0.000364964,2010,Julie Ditty
206908,0.000364964,2010,Diana Espinal
200056,0.000364964,2010,Jelena Kostanic Tosic
212259,0.000364964,2010,Alma Michelle Espinosa Rodriguez
201496,0.011756734,2009,Caroline Wozniacki
201355,0.011513413,2009,Flavia Pennetta
201336,0.010510125,2009,Dinara Safina
200108,0.010448237,2009,Elena Dementieva
201294,0.009293439,2009,Marion Bartoli
201325,0.008717316,2009,Samantha Stosur
201474,0.008673564,2009,Agnieszka Radwanska
201212,0.008644584,2009,Francesca Schiavone
201458,0.008610787,2009,Victoria Azarenka
201347,0.00814246,2009,Jelena Jankovic
201290,0.008114998,2009,Daniela Hantuchova
200033,0.007790919,2009,Serena Williams
201320,0.00751997,2009,Svetlana Kuznetsova
201419,0.007259252,2009,Na Li
201416,0.007258988,2009,Alona Bondarenko
200748,0.007083672,2009,Venus Williams
201521,0.007033812,2009,Carla Suarez Navarro
201513,0.007033009,2009,Sabine Lisicki
201286,0.007012342,2009,Anabel Medina Garrigues
201363,0.006998473,2009,Gisela Dulko
201424,0.006939485,2009,Shahar Peer
201506,0.006866836,2009,Sara Errani
201486,0.00685548,2009,Aleksandra Wozniak
201515,0.006717386,2009,Alisa Kleybanova
201425,0.006687467,2009,Lucie Safarova
201329,0.006626889,2009,Vera Zvonareva
201331,0.006619254,2009,Iveta Benesova
201501,0.006540806,2009,Olga Govortsova
200069,0.006389071,2009,Nadia Petrova
201518,0.00629817,2009,Yanina Wickmayer
201455,0.006182166,2009,Elena Vesnina
201287,0.006139064,2009,Maria Jose Martinez Sanchez
201517,0.00607533,2009,Magdalena Rybarikova
201435,0.005882523,2009,Kateryna Bondarenko
201431,0.005880735,2009,Aravane Rezai
200043,0.005716447,2009,Virginie Razzano
201345,0.005706575,2009,Maria Sharapova
201349,0.005664935,2009,Melinda Czink
201397,0.00558515,2009,Shuai Peng
201556,0.005577046,2009,Lucie Hradecka
201421,0.005534996,2009,Ana Ivanovic
200065,0.005497108,2009,Amelie Mauresmo
201386,0.005459833,2009,Jie Zheng
201499,0.0053765,2009,Anastasia Pavlyuchenkova
201514,0.005367839,2009,Sorana Cirstea
201537,0.00510367,2009,Patricia Mayr Achleitner
201466,0.005067478,2009,Kaia Kanepi
201495,0.004913415,2009,Dominika Cibulkova
201311,0.004896301,2009,Roberta Vinci
200067,0.004868808,2009,Patty Schnyder
201497,0.004741674,2009,Agnes Szavay
201371,0.004667226,2009,Vera Dushevina
201446,0.004563846,2009,Sybille Bammer
201490,0.004522344,2009,Timea Bacsinszky
201468,0.004355237,2009,Yaroslava Shvedova
201427,0.004243913,2009,Alize Cornet
201505,0.004184058,2009,Ekaterina Makarova
201394,0.004130353,2009,Anna Lena Groenefeld
201373,0.004113969,2009,Maria Kirilenko
201420,0.004036039,2009,Sania Mirza
200009,0.003838919,2009,Tamarine Tanasugarn
201524,0.003745513,2009,Urszula Radwanska
